Local time,Open,High,Low,Close,Volume
31.01.2018 22:00:00.000 GMT-0000,109.187,109.413,109.094,109.370,25250.3399
01.02.2018 02:00:00.000 GMT-0000,109.370,109.398,109.223,109.347,18998.0896
01.02.2018 06:00:00.000 GMT-0000,109.350,109.681,109.316,109.630,39619.7392
01.02.2018 10:00:00.000 GMT-0000,109.630,109.749,109.360,109.431,34952.0801
01.02.2018 14:00:00.000 GMT-0000,109.430,109.580,109.238,109.564,46874.270599999996
01.02.2018 18:00:00.000 GMT-0000,109.564,109.600,109.225,109.402,34362.609800000006
01.02.2018 22:00:00.000 GMT-0000,109.397,109.663,109.280,109.439,28917.9199
02.02.2018 02:00:00.000 GMT-0000,109.440,109.699,109.435,109.653,26980.5596
02.02.2018 06:00:00.000 GMT-0000,109.653,109.891,109.624,109.876,38985.9702
02.02.2018 10:00:00.000 GMT-0000,109.876,110.377,109.826,110.300,39656.289600000004
02.02.2018 14:00:00.000 GMT-0000,110.297,110.482,110.089,110.146,58440.3517
02.02.2018 18:00:00.000 GMT-0000,110.147,110.329,110.013,110.137,38534.780699999996
04.02.2018 22:00:00.000 GMT-0000,110.195,110.289,109.792,109.907,54729.729900000006
05.02.2018 02:00:00.000 GMT-0000,109.907,110.081,109.833,109.961,26161.6299
05.02.2018 06:00:00.000 GMT-0000,109.961,110.058,109.757,109.891,34178.1708
05.02.2018 10:00:00.000 GMT-0000,109.889,109.901,109.643,109.843,35561.8803
05.02.2018 14:00:00.000 GMT-0000,109.842,110.264,109.772,109.963,43935.1202
05.02.2018 18:00:00.000 GMT-0000,109.960,109.965,108.990,109.058,63118.9902
05.02.2018 22:00:00.000 GMT-0000,109.080,109.302,108.546,108.644,52658.059
06.02.2018 02:00:00.000 GMT-0000,108.642,108.972,108.455,108.875,65381.6709
06.02.2018 06:00:00.000 GMT-0000,108.875,109.318,108.741,109.008,65028.0401
06.02.2018 10:00:00.000 GMT-0000,109.008,109.510,108.882,109.471,64963.9501
06.02.2018 14:00:00.000 GMT-0000,109.469,109.651,109.092,109.355,68053.9805
06.02.2018 18:00:00.000 GMT-0000,109.356,109.629,109.083,109.550,43007.7905
06.02.2018 22:00:00.000 GMT-0000,109.551,109.710,109.353,109.438,30768.4502
07.02.2018 02:00:00.000 GMT-0000,109.440,109.532,109.146,109.165,36376.1201
07.02.2018 06:00:00.000 GMT-0000,109.166,109.259,108.919,109.085,42491.791099999995
07.02.2018 10:00:00.000 GMT-0000,109.085,109.370,109.020,109.227,39421.0605
07.02.2018 14:00:00.000 GMT-0000,109.227,109.677,109.123,109.577,53919.651399999995
07.02.2018 18:00:00.000 GMT-0000,109.578,109.701,109.254,109.314,45910.729999999996
07.02.2018 22:00:00.000 GMT-0000,109.312,109.416,109.117,109.295,34139.5502
08.02.2018 02:00:00.000 GMT-0000,109.295,109.684,109.260,109.653,38365.5209
08.02.2018 06:00:00.000 GMT-0000,109.653,109.782,109.477,109.745,43403.0288
08.02.2018 10:00:00.000 GMT-0000,109.743,109.765,109.531,109.568,46273.4003
08.02.2018 14:00:00.000 GMT-0000,109.568,109.613,108.580,108.675,70997.28020000001
08.02.2018 18:00:00.000 GMT-0000,108.674,108.997,108.597,108.732,56976.5605
08.02.2018 22:00:00.000 GMT-0000,108.731,109.060,108.492,108.809,35868.0493
09.02.2018 02:00:00.000 GMT-0000,108.808,109.094,108.721,108.983,46118.54
09.02.2018 06:00:00.000 GMT-0000,108.986,109.309,108.911,109.049,44901.5299
09.02.2018 10:00:00.000 GMT-0000,109.049,109.247,108.743,108.998,52003.9893
09.02.2018 14:00:00.000 GMT-0000,108.997,109.041,108.162,108.417,77086.80859999999
09.02.2018 18:00:00.000 GMT-0000,108.413,108.862,108.045,108.782,65748.0502
11.02.2018 22:00:00.000 GMT-0000,108.857,108.889,108.560,108.650,26232.799300000002
12.02.2018 02:00:00.000 GMT-0000,108.650,108.765,108.631,108.691,20762.3203
12.02.2018 06:00:00.000 GMT-0000,108.691,108.757,108.511,108.730,34708.4297
12.02.2018 10:00:00.000 GMT-0000,108.731,108.740,108.597,108.609,30114.2295
12.02.2018 14:00:00.000 GMT-0000,108.607,108.809,108.436,108.689,54770.6699
12.02.2018 18:00:00.000 GMT-0000,108.693,108.787,108.549,108.645,28164.6904
12.02.2018 22:00:00.000 GMT-0000,108.643,108.779,108.603,108.686,27212.6596
13.02.2018 02:00:00.000 GMT-0000,108.687,108.740,108.241,108.293,31193.789500000003
13.02.2018 06:00:00.000 GMT-0000,108.294,108.303,107.531,107.653,46575.0401
13.02.2018 10:00:00.000 GMT-0000,107.651,107.736,107.424,107.598,34477.7105
13.02.2018 14:00:00.000 GMT-0000,107.600,107.748,107.409,107.694,49590.3897
13.02.2018 18:00:00.000 GMT-0000,107.691,107.836,107.606,107.823,25070.890399999997
13.02.2018 22:00:00.000 GMT-0000,107.816,107.901,107.636,107.673,27414.8497
14.02.2018 02:00:00.000 GMT-0000,107.673,107.695,106.840,107.157,45076.5704
14.02.2018 06:00:00.000 GMT-0000,107.157,107.519,107.142,107.476,36830.8701
14.02.2018 10:00:00.000 GMT-0000,107.476,107.546,107.048,107.238,37780.9604
14.02.2018 14:00:00.000 GMT-0000,107.237,107.441,106.722,107.050,69740.3497
14.02.2018 18:00:00.000 GMT-0000,107.050,107.170,106.794,107.004,33515.8206
14.02.2018 22:00:00.000 GMT-0000,107.001,107.014,106.420,106.666,41466.6299
15.02.2018 02:00:00.000 GMT-0000,106.665,106.728,106.302,106.558,35815.630399999995
15.02.2018 06:00:00.000 GMT-0000,106.555,106.556,106.177,106.416,42860.760200000004
15.02.2018 10:00:00.000 GMT-0000,106.416,106.798,106.385,106.518,35325.3199
15.02.2018 14:00:00.000 GMT-0000,106.519,106.857,106.192,106.679,49208.8594
15.02.2018 18:00:00.000 GMT-0000,106.678,106.711,106.035,106.117,30067.8597
15.02.2018 22:00:00.000 GMT-0000,106.117,106.352,106.023,106.123,30437.96
16.02.2018 02:00:00.000 GMT-0000,106.122,106.207,105.550,105.794,42188.0596
16.02.2018 06:00:00.000 GMT-0000,105.793,106.033,105.670,106.027,34857.8896
16.02.2018 10:00:00.000 GMT-0000,106.025,106.345,105.950,106.153,33552.8897
16.02.2018 14:00:00.000 GMT-0000,106.152,106.376,105.917,106.057,45337.8604
16.02.2018 18:00:00.000 GMT-0000,106.060,106.398,106.051,106.206,32292.3701
18.02.2018 22:00:00.000 GMT-0000,106.316,106.366,106.095,106.108,31119.6299
