Local time,Open,High,Low,Close,Volume
26.02.2010 02:00:00.000 GMT-0000,1.35838,1.36021,1.35686,1.35922,13057.2002
26.02.2010 06:00:00.000 GMT-0000,1.35916,1.36132,1.35494,1.35935,16036.900099999999
26.02.2010 10:00:00.000 GMT-0000,1.35945,1.36274,1.35487,1.35799,15312.7998
26.02.2010 14:00:00.000 GMT-0000,1.35794,1.36825,1.35555,1.36011,16718.6001
26.02.2010 18:00:00.000 GMT-0000,1.36003,1.36340,1.35987,1.36280,11256.299899999998
28.02.2010 22:00:00.000 GMT-0000,1.36207,1.36482,1.36092,1.36134,8338.7
01.03.2010 02:00:00.000 GMT-0000,1.36143,1.36179,1.35896,1.36150,10993.7998
01.03.2010 06:00:00.000 GMT-0000,1.36147,1.36538,1.35826,1.36365,16686.8999
01.03.2010 10:00:00.000 GMT-0000,1.36369,1.36497,1.35035,1.35302,15311.9997
01.03.2010 14:00:00.000 GMT-0000,1.35292,1.35475,1.34589,1.35355,16115.9002
01.03.2010 18:00:00.000 GMT-0000,1.35359,1.35795,1.35247,1.35576,13762.100000000002
01.03.2010 22:00:00.000 GMT-0000,1.35589,1.35754,1.35185,1.35252,7679.6001
02.03.2010 02:00:00.000 GMT-0000,1.35264,1.35445,1.35103,1.35319,10660.4002
02.03.2010 06:00:00.000 GMT-0000,1.35340,1.35414,1.34345,1.34848,16471
02.03.2010 10:00:00.000 GMT-0000,1.34846,1.35999,1.34794,1.35868,15684.4002
02.03.2010 14:00:00.000 GMT-0000,1.35865,1.35894,1.35123,1.35824,16703.3003
02.03.2010 18:00:00.000 GMT-0000,1.35824,1.36207,1.35817,1.36143,13401.9999
02.03.2010 22:00:00.000 GMT-0000,1.36141,1.36507,1.36032,1.36365,7070.9
03.03.2010 02:00:00.000 GMT-0000,1.36370,1.36540,1.36233,1.36388,10795.900099999999
03.03.2010 06:00:00.000 GMT-0000,1.36376,1.36623,1.35898,1.36319,16981.2998
03.03.2010 10:00:00.000 GMT-0000,1.36327,1.36732,1.36063,1.36525,15615.800200000001
03.03.2010 14:00:00.000 GMT-0000,1.36525,1.37356,1.36243,1.37135,16031.1001
03.03.2010 18:00:00.000 GMT-0000,1.37119,1.37258,1.36860,1.36945,13838
03.03.2010 22:00:00.000 GMT-0000,1.36953,1.37078,1.36855,1.37038,7115.500099999999
04.03.2010 02:00:00.000 GMT-0000,1.37040,1.37108,1.36646,1.36766,11042.5998
04.03.2010 06:00:00.000 GMT-0000,1.36753,1.36829,1.36304,1.36461,17041
04.03.2010 10:00:00.000 GMT-0000,1.36478,1.36928,1.36434,1.36792,15562.699700000001
04.03.2010 14:00:00.000 GMT-0000,1.36795,1.36808,1.35504,1.35827,16053.800299999999
04.03.2010 18:00:00.000 GMT-0000,1.35828,1.35915,1.35525,1.35794,13354.0998
04.03.2010 22:00:00.000 GMT-0000,1.35774,1.35915,1.35689,1.35814,7215.599999999999
05.03.2010 02:00:00.000 GMT-0000,1.35794,1.36017,1.35778,1.35908,11456.099900000001
05.03.2010 06:00:00.000 GMT-0000,1.35898,1.36062,1.35655,1.35895,16132.3999
05.03.2010 10:00:00.000 GMT-0000,1.35897,1.35965,1.35288,1.35569,15638.799899999998
05.03.2010 14:00:00.000 GMT-0000,1.35579,1.36297,1.35427,1.36089,15823.1999
05.03.2010 18:00:00.000 GMT-0000,1.36086,1.36267,1.35984,1.36222,12705.9002
07.03.2010 22:00:00.000 GMT-0000,1.36316,1.36715,1.36232,1.36705,6148.4
08.03.2010 02:00:00.000 GMT-0000,1.36705,1.36904,1.36664,1.36751,13365.1001
08.03.2010 06:00:00.000 GMT-0000,1.36754,1.37038,1.36554,1.36615,16066.7998
08.03.2010 10:00:00.000 GMT-0000,1.36615,1.36701,1.36313,1.36644,15539.7002
08.03.2010 14:00:00.000 GMT-0000,1.36626,1.36908,1.36038,1.36373,16740.4001
08.03.2010 18:00:00.000 GMT-0000,1.36387,1.36415,1.36202,1.36319,10689.000199999999
08.03.2010 22:00:00.000 GMT-0000,1.36325,1.36341,1.36051,1.36159,7024.3000999999995
09.03.2010 02:00:00.000 GMT-0000,1.36154,1.36348,1.36029,1.36173,12953.099900000001
09.03.2010 06:00:00.000 GMT-0000,1.36171,1.36271,1.35755,1.35935,15839.0998
09.03.2010 10:00:00.000 GMT-0000,1.35926,1.35970,1.35337,1.35501,15733.5003
09.03.2010 14:00:00.000 GMT-0000,1.35512,1.36035,1.35397,1.36023,16564.9001
09.03.2010 18:00:00.000 GMT-0000,1.36035,1.36153,1.35834,1.35996,11052.299899999998
09.03.2010 22:00:00.000 GMT-0000,1.35995,1.36128,1.35876,1.35932,7325.900100000001
10.03.2010 02:00:00.000 GMT-0000,1.35919,1.36056,1.35841,1.35953,13319.2999
10.03.2010 06:00:00.000 GMT-0000,1.35966,1.36016,1.35416,1.35817,15860.900099999999
10.03.2010 10:00:00.000 GMT-0000,1.35815,1.36241,1.35723,1.36144,15824.899699999998
10.03.2010 14:00:00.000 GMT-0000,1.36146,1.36795,1.36031,1.36484,16447.5998
10.03.2010 18:00:00.000 GMT-0000,1.36487,1.36652,1.36344,1.36542,11344.3
