Local time,Open,High,Low,Close,Volume
31.01.2018 14:00:00.000 GMT-0000,135.783,136.051,135.585,135.772,45814.6503
31.01.2018 18:00:00.000 GMT-0000,135.772,135.774,135.388,135.540,40485.0904
31.01.2018 22:00:00.000 GMT-0000,135.539,135.874,135.438,135.826,31330.0503
01.02.2018 02:00:00.000 GMT-0000,135.826,135.900,135.709,135.815,26121.1998
01.02.2018 06:00:00.000 GMT-0000,135.818,136.522,135.710,136.449,47081.0605
01.02.2018 10:00:00.000 GMT-0000,136.449,136.665,136.202,136.235,43065.63
01.02.2018 14:00:00.000 GMT-0000,136.235,136.848,135.971,136.719,48014.7003
01.02.2018 18:00:00.000 GMT-0000,136.716,136.959,136.689,136.837,37839.0805
01.02.2018 22:00:00.000 GMT-0000,136.833,137.043,136.666,136.791,30976.559999999998
02.02.2018 02:00:00.000 GMT-0000,136.791,137.084,136.779,137.020,29576.5694
02.02.2018 06:00:00.000 GMT-0000,137.020,137.393,136.959,137.202,45582.4501
02.02.2018 10:00:00.000 GMT-0000,137.201,137.489,137.060,137.275,43578.85830000001
02.02.2018 14:00:00.000 GMT-0000,137.262,137.499,136.992,137.346,53930.6807
02.02.2018 18:00:00.000 GMT-0000,137.346,137.501,137.149,137.175,47792.3912
04.02.2018 22:00:00.000 GMT-0000,137.011,137.195,136.689,136.875,47984.209
05.02.2018 02:00:00.000 GMT-0000,136.877,137.093,136.796,137.016,33597.620599999995
05.02.2018 06:00:00.000 GMT-0000,137.017,137.055,136.615,136.930,43508.1104
05.02.2018 10:00:00.000 GMT-0000,136.929,137.013,136.462,136.619,42510.5303
05.02.2018 14:00:00.000 GMT-0000,136.619,136.957,136.291,136.670,51619.3398
05.02.2018 18:00:00.000 GMT-0000,136.666,136.666,134.902,134.905,63236.0606
05.02.2018 22:00:00.000 GMT-0000,134.910,135.286,134.296,134.449,51358.3403
06.02.2018 02:00:00.000 GMT-0000,134.450,134.835,133.973,134.739,60701.7412
06.02.2018 06:00:00.000 GMT-0000,134.741,135.793,134.578,135.202,62886.5898
06.02.2018 10:00:00.000 GMT-0000,135.204,135.547,134.673,135.128,133338.25879999998
06.02.2018 14:00:00.000 GMT-0000,135.132,135.676,134.528,135.508,65714.29
06.02.2018 18:00:00.000 GMT-0000,135.507,135.727,135.179,135.590,46846.3096
06.02.2018 22:00:00.000 GMT-0000,135.586,135.838,135.373,135.583,35246.9893
07.02.2018 02:00:00.000 GMT-0000,135.586,135.683,135.205,135.261,38550.509399999995
07.02.2018 06:00:00.000 GMT-0000,135.258,135.443,134.666,134.728,50839.6797
07.02.2018 10:00:00.000 GMT-0000,134.730,135.067,134.592,134.759,47876.9297
07.02.2018 14:00:00.000 GMT-0000,134.759,134.869,134.217,134.449,56894.810600000004
07.02.2018 18:00:00.000 GMT-0000,134.450,134.579,133.821,134.066,50462.8907
07.02.2018 22:00:00.000 GMT-0000,134.068,134.270,133.868,134.132,41686.7588
08.02.2018 02:00:00.000 GMT-0000,134.130,134.613,134.105,134.602,43251.879799999995
08.02.2018 06:00:00.000 GMT-0000,134.602,134.796,134.105,134.231,50541.1797
08.02.2018 10:00:00.000 GMT-0000,134.233,134.649,134.017,134.504,56406.2197
08.02.2018 14:00:00.000 GMT-0000,134.505,134.626,132.937,133.137,70960.8408
08.02.2018 18:00:00.000 GMT-0000,133.135,133.746,132.981,133.184,55949.8896
08.02.2018 22:00:00.000 GMT-0000,133.187,133.732,133.030,133.321,40962.0996
09.02.2018 02:00:00.000 GMT-0000,133.321,133.732,133.138,133.597,48151.8896
09.02.2018 06:00:00.000 GMT-0000,133.598,134.169,133.530,133.756,48664.6202
09.02.2018 10:00:00.000 GMT-0000,133.756,133.950,133.116,133.818,54039.4795
09.02.2018 14:00:00.000 GMT-0000,133.818,133.825,132.077,132.427,73526.34760000001
09.02.2018 18:00:00.000 GMT-0000,132.426,133.327,131.985,133.274,64187.94039999999
11.02.2018 22:00:00.000 GMT-0000,133.336,133.468,133.026,133.330,36629.9009
12.02.2018 02:00:00.000 GMT-0000,133.331,133.646,133.319,133.502,38102.4405
12.02.2018 06:00:00.000 GMT-0000,133.501,133.612,133.075,133.344,48144.8301
12.02.2018 10:00:00.000 GMT-0000,133.344,133.437,132.959,132.971,37104.350699999995
12.02.2018 14:00:00.000 GMT-0000,132.971,133.539,132.899,133.416,55660.1299
12.02.2018 18:00:00.000 GMT-0000,133.418,133.642,133.347,133.537,38128.940899999994
12.02.2018 22:00:00.000 GMT-0000,133.534,133.789,133.443,133.616,32537.970699999998
13.02.2018 02:00:00.000 GMT-0000,133.617,133.670,133.166,133.344,38566.9898
13.02.2018 06:00:00.000 GMT-0000,133.346,133.402,132.536,132.561,52614.291
13.02.2018 10:00:00.000 GMT-0000,132.561,132.918,132.518,132.813,44712.3691
13.02.2018 14:00:00.000 GMT-0000,132.817,133.210,132.737,133.034,55736.2197
13.02.2018 18:00:00.000 GMT-0000,133.031,133.270,132.949,133.157,34672.3198
13.02.2018 22:00:00.000 GMT-0000,133.155,133.360,132.959,133.029,27038.490599999997
14.02.2018 02:00:00.000 GMT-0000,133.025,133.103,132.359,132.645,52883.4395
14.02.2018 06:00:00.000 GMT-0000,132.646,132.983,132.577,132.762,42188.638699999996
14.02.2018 10:00:00.000 GMT-0000,132.760,132.792,131.601,131.947,47764.54
14.02.2018 14:00:00.000 GMT-0000,131.953,132.953,131.827,132.932,72885.4893
14.02.2018 18:00:00.000 GMT-0000,132.932,133.384,132.793,133.215,45954.0097
14.02.2018 22:00:00.000 GMT-0000,133.212,133.282,132.654,132.916,47961.9903
15.02.2018 02:00:00.000 GMT-0000,132.916,132.965,132.516,132.830,40904.04
15.02.2018 06:00:00.000 GMT-0000,132.827,133.076,132.613,132.881,50715.6699
15.02.2018 10:00:00.000 GMT-0000,132.879,133.264,132.822,132.869,43429.8008
15.02.2018 14:00:00.000 GMT-0000,132.869,133.140,132.519,133.044,56071.5801
15.02.2018 18:00:00.000 GMT-0000,133.046,133.136,132.537,132.711,40995.4999
15.02.2018 22:00:00.000 GMT-0000,132.711,132.996,132.587,132.797,35431.680199999995
16.02.2018 02:00:00.000 GMT-0000,132.796,133.101,132.393,132.757,48776.8105
16.02.2018 06:00:00.000 GMT-0000,132.756,132.879,132.538,132.823,42128.0996
16.02.2018 10:00:00.000 GMT-0000,132.821,132.821,132.186,132.186,44868.8907
16.02.2018 14:00:00.000 GMT-0000,132.187,132.362,131.897,131.943,52507.7901
16.02.2018 18:00:00.000 GMT-0000,131.945,132.066,131.793,131.908,44094.9912
18.02.2018 22:00:00.000 GMT-0000,131.866,132.099,131.805,131.933,38689.7993
19.02.2018 02:00:00.000 GMT-0000,131.938,132.195,131.899,132.152,38184.3793
19.02.2018 06:00:00.000 GMT-0000,132.157,132.353,132.048,132.318,38874.460999999996
19.02.2018 10:00:00.000 GMT-0000,132.318,132.375,132.014,132.035,34845.4194
19.02.2018 14:00:00.000 GMT-0000,132.036,132.301,131.902,132.273,30655.0803
19.02.2018 18:00:00.000 GMT-0000,132.272,132.280,132.165,132.245,33785.71
19.02.2018 22:00:00.000 GMT-0000,132.230,132.507,132.193,132.252,31671.910600000003
20.02.2018 02:00:00.000 GMT-0000,132.252,132.349,132.151,132.319,33330.0699
20.02.2018 06:00:00.000 GMT-0000,132.316,132.453,132.161,132.298,49618.58
20.02.2018 10:00:00.000 GMT-0000,132.302,132.345,132.117,132.278,44654
20.02.2018 14:00:00.000 GMT-0000,132.280,132.483,132.154,132.408,51646.8203
20.02.2018 18:00:00.000 GMT-0000,132.411,132.424,132.265,132.408,34906.2895
20.02.2018 22:00:00.000 GMT-0000,132.399,132.820,132.335,132.775,29603.800199999998
21.02.2018 02:00:00.000 GMT-0000,132.774,133.055,132.723,132.850,40574.8789
21.02.2018 06:00:00.000 GMT-0000,132.847,132.896,132.363,132.573,42372.4512
21.02.2018 10:00:00.000 GMT-0000,132.573,132.618,132.265,132.423,42404.589700000004
21.02.2018 14:00:00.000 GMT-0000,132.422,132.699,132.350,132.698,52623.6298
21.02.2018 18:00:00.000 GMT-0000,132.698,132.778,132.263,132.381,50432.1909
21.02.2018 22:00:00.000 GMT-0000,132.382,132.388,131.570,131.702,34387.6298
22.02.2018 02:00:00.000 GMT-0000,131.702,131.917,131.664,131.913,34573.8003
22.02.2018 06:00:00.000 GMT-0000,131.910,131.974,131.661,131.935,45978.898400000005
22.02.2018 10:00:00.000 GMT-0000,131.935,132.053,131.288,131.604,43723.6992
22.02.2018 14:00:00.000 GMT-0000,131.601,131.947,131.571,131.757,65429.9795
22.02.2018 18:00:00.000 GMT-0000,131.757,131.809,131.463,131.602,36346.1396
22.02.2018 22:00:00.000 GMT-0000,131.604,131.850,131.540,131.630,28001.2094
23.02.2018 02:00:00.000 GMT-0000,131.628,131.692,131.488,131.590,35769.4795
23.02.2018 06:00:00.000 GMT-0000,131.595,131.741,131.351,131.575,40568.3301
23.02.2018 10:00:00.000 GMT-0000,131.574,131.615,131.236,131.319,36827.5302
23.02.2018 14:00:00.000 GMT-0000,131.321,131.456,130.932,131.139,43534.6699
23.02.2018 18:00:00.000 GMT-0000,131.138,131.444,131.020,131.399,33443.0093
25.02.2018 22:00:00.000 GMT-0000,131.756,131.757,131.104,131.179,44604.1298
26.02.2018 02:00:00.000 GMT-0000,131.173,131.420,131.102,131.316,40176.859300000004
26.02.2018 06:00:00.000 GMT-0000,131.315,131.605,131.079,131.574,42897.4306
26.02.2018 10:00:00.000 GMT-0000,131.572,131.745,131.480,131.480,36070.579600000005
26.02.2018 14:00:00.000 GMT-0000,131.483,131.737,131.310,131.695,45922.480599999995
26.02.2018 18:00:00.000 GMT-0000,131.695,131.749,131.611,131.673,30523.549300000002
26.02.2018 22:00:00.000 GMT-0000,131.662,132.020,131.655,132.018,34082.260200000004
27.02.2018 02:00:00.000 GMT-0000,132.020,132.073,131.696,131.731,34303.239799999996
27.02.2018 06:00:00.000 GMT-0000,131.728,132.183,131.666,131.987,39826.9696
27.02.2018 10:00:00.000 GMT-0000,131.987,132.055,131.576,131.601,42343.3906
27.02.2018 14:00:00.000 GMT-0000,131.600,131.687,131.302,131.516,57909.1104
27.02.2018 18:00:00.000 GMT-0000,131.513,131.552,131.272,131.293,32585.9502
27.02.2018 22:00:00.000 GMT-0000,131.298,131.519,130.941,131.025,36534.0503
28.02.2018 02:00:00.000 GMT-0000,131.028,131.148,130.905,130.909,44633.5196
28.02.2018 06:00:00.000 GMT-0000,130.914,131.068,130.745,130.849,45468.4902
28.02.2018 10:00:00.000 GMT-0000,130.854,130.964,130.584,130.799,44077.8106
28.02.2018 14:00:00.000 GMT-0000,130.800,130.885,130.094,130.306,52624.3194
28.02.2018 18:00:00.000 GMT-0000,130.307,130.407,130.040,130.081,34521.2197
28.02.2018 22:00:00.000 GMT-0000,130.082,130.135,129.845,130.016,38001.3506
01.03.2018 02:00:00.000 GMT-0000,130.016,130.314,129.938,130.250,36785.0099
01.03.2018 06:00:00.000 GMT-0000,130.249,130.473,130.000,130.051,44869.4092
01.03.2018 10:00:00.000 GMT-0000,130.051,130.322,129.871,130.307,45494.1495
01.03.2018 14:00:00.000 GMT-0000,130.308,130.793,129.992,130.434,61440.3193
01.03.2018 18:00:00.000 GMT-0000,130.434,130.459,129.759,130.307,61129.0395
01.03.2018 22:00:00.000 GMT-0000,130.298,130.440,130.079,130.125,37371.8008
02.03.2018 02:00:00.000 GMT-0000,130.122,130.366,129.874,129.905,40095.609300000004
02.03.2018 06:00:00.000 GMT-0000,129.905,129.952,129.561,129.829,49219.1894
02.03.2018 10:00:00.000 GMT-0000,129.827,129.919,129.618,129.760,50038.9903
02.03.2018 14:00:00.000 GMT-0000,129.758,130.142,129.638,129.995,54531.099500000004
02.03.2018 18:00:00.000 GMT-0000,129.995,130.379,129.834,130.197,37053.8399
04.03.2018 22:00:00.000 GMT-0000,130.066,130.522,129.772,130.052,44415.5996
05.03.2018 02:00:00.000 GMT-0000,130.055,130.146,129.875,130.046,40098.2003
05.03.2018 06:00:00.000 GMT-0000,130.047,130.185,129.351,130.096,53032.96
05.03.2018 10:00:00.000 GMT-0000,130.096,130.266,129.823,130.055,41715.2099
05.03.2018 14:00:00.000 GMT-0000,130.053,130.948,130.019,130.948,52542.8692
05.03.2018 18:00:00.000 GMT-0000,130.949,131.011,130.822,131.004,27421.620600000002
05.03.2018 22:00:00.000 GMT-0000,130.999,131.499,130.939,131.382,41849.7803
06.03.2018 02:00:00.000 GMT-0000,131.384,131.545,131.061,131.178,33801.750400000004
06.03.2018 06:00:00.000 GMT-0000,131.176,131.199,130.676,130.678,45331.3603
06.03.2018 10:00:00.000 GMT-0000,130.677,132.017,130.599,131.570,47397.498900000006
06.03.2018 14:00:00.000 GMT-0000,131.573,131.678,131.245,131.637,53654.4903
06.03.2018 18:00:00.000 GMT-0000,131.635,131.776,131.572,131.642,35722.0104
06.03.2018 22:00:00.000 GMT-0000,131.641,131.735,130.919,131.361,55994.1602
07.03.2018 02:00:00.000 GMT-0000,131.365,131.406,131.094,131.190,42946.1796
07.03.2018 06:00:00.000 GMT-0000,131.192,131.337,131.099,131.207,44403.650499999996
07.03.2018 10:00:00.000 GMT-0000,131.204,131.544,131.113,131.388,39633.6895
07.03.2018 14:00:00.000 GMT-0000,131.388,131.614,131.179,131.339,56773.6504
07.03.2018 18:00:00.000 GMT-0000,131.339,131.743,131.218,131.648,37979.5801
07.03.2018 22:00:00.000 GMT-0000,131.646,131.830,131.564,131.615,40456.110400000005
08.03.2018 02:00:00.000 GMT-0000,131.615,131.641,131.407,131.444,40644.25
08.03.2018 06:00:00.000 GMT-0000,131.444,131.535,131.314,131.365,43128.708900000005
